cited_by_count,avg_favourites_count,avg_statuses_count,avg_followers_count,author_id
2,1672,1701,2415,85440
63027,636,430,457,85441
178,1910,1236,948,85442
4,1665,535,224,85443
145,1076,425,677,85444
4596,885,3128,2445,85445
24,3853,327,189,85446
25,5517,1704,539,85447
310,1882,2026,505,85448
583,4017,2272,867,85449
11005,3661,2283,1965,85450
60,6941,1792,716,85451
237,13218,1091,504,85452
136,1480,584,165,85453
365,2862,1493,521,85454
309,2074,633,432,85455
1,5430,1403,1496,85456
26,202,426,104,85457
1410,8118,4305,534,85458
131,2395,844,1179,85459
27,15285,3471,359,85460
2661,1578,4656,1754,85461
1,1578,4656,1754,85462
1087,661,722,209,85463
129,2043,118,349,85464
15,3571,1374,1832,85465
310,597,444,239,85466
898,5241,1745,696,85467
670,1394,5723,244,85468
295,1054,1496,3275,85469
3425,2140,342,618,85470
61,355,485,73,85471
15,4825,1163,605,85472
4,4550,2944,918,85473
19,8648,1037,351,85474
50,3180,2285,634,85475
350,2829,1362,294,85476
2,18443,2010,527,85477
14063,733,2218,1612,85478
23,7210,2081,2192,85479
13,827,1997,75,85480
1312,0,9259,1640,85481
102,5352,4541,1170,85482
3,2352,1662,521,85483
145,4770,1111,661,85484
390,6394,2839,1053,85485
79,3777,3799,2214,85486
1548,5268,2627,1586,85487
18,5808,1906,861,85488
53,2672,1952,320,85489
121,433,494,130,85490
2354,2997,12281,3340,85491
514,7006,1965,5096,85492
14492,4910,1016,317,85493
337,1524,2438,1218,85494
24,1524,2438,1218,85495
49,6873,1419,684,85496
47,2927,6278,681,85497
3646,4300,2475,926,85498
13,3966,4835,2229,85499
1424,79360,1884,10188,85500
49,1246,854,477,85501
1280,8634,3010,508,85502
617,9225,3479,4934,85503
121,5174,1665,708,85504
351,2760,1572,762,85505
1240,3616,531,886,85506
1675,14778,2839,2311,85507
1116,1270,870,200,85508
199,8776,3653,586,85509
9466,936,444,549,85510
24,11307,9116,1230,85511
427,9356,2728,562,85512
16,4829,3242,633,85513
125,3396,1542,244,85514
841,4387,2713,1164,85515
1246,4869,3468,2059,85516
35,1168,1112,548,85517
43,865,5229,1307,85518
100,5989,2048,728,85519
498,10020,3866,2833,85520
134,327,2129,184,85521
353,2049,1362,302,85522
232,935,2163,400,85523
1,494,4824,2049,85524
14,6013,1498,2967,85525
11501,3160,3033,4112,85526
4,3160,3033,4112,85527
965,6862,3793,1279,85528
3130,2423,3716,1448,85529
27,12155,3169,4611,85530
761,4977,1571,518,85531
976,4526,2431,4131,85532
385,4019,984,343,85533
2140,3671,2315,895,85534
1295,5545,2963,500,85535
9,5545,2963,500,85536
415,1643,225,322,85537
114,6426,2439,635,85538
1734,35257,4824,4712,85539
72,6996,4087,1793,85540
1988,5685,1346,504,85541
14,1617,680,494,85542
10,8626,1719,747,85543
287,7111,3070,1250,85544
1,1103,2207,274,85545
248,8136,2869,472,85546
3964,4863,3623,1573,85547
1095,6933,3496,1907,85548
131,6682,2097.5000000000005,457,85549
45,6682,2097.5000000000005,457,85550
91,2077,1243,897,85551
468,5731,2299,328,85552
561,2741,2403,1515,85553
1,2741,2403,1515,85554
4756,11842,3234,21466,85555
266,3103,4147,197,85556
3588,9828,2395,3489,85557
1184,2555,4234,594,85558
3915,3507,5532,748,85559
63,5603,2413,858,85560
8322,18310,2170,2100,85561
997,4819,2132,2325,85562
188,3420,1980,735,85563
1148,3420,1980,735,85564
520,2413,821,3690,85565
798,4492,1309,889,85566
8,4334,4077,1868,85567
352,2545,4382,1700,85568
612,7192,2922,6849,85569
2490,3768,3235,2674,85570
1553,5916,2617,3398,85571
1365,4142,2657,1069,85572
474,2150,1409,1108,85573
23,3034,2805,1710,85574
2618,6539,2782,711,85575
41,5649,2336,766,85576
1823,1531,805,1890,85577
398,6621,1249,1260,85578
13456,1222,654,2067,85579
112,9076,529,690,85580
86,9228,585,248,85581
2,9228,585,248,85582
177,1156,1055,349,85583
2106,6588.499829467939,3049.499829467936,7190.999317871761,85584
378,3122,4057,1049,85585
43,1883,1823,714,85586
2966,8095,2266,3919.499999999997,85587
5,8095,2266,3919.499999999997,85588
1653,3510,1198,1121,85589
2239,1298,494,866,85590
6,4484,2631,239,85591
151,5104,2359,545,85592
498,1214,527,591,85593
4938,8919,3531,4329,85594
438,9164,1095,899,85595
44,6699,849,461,85596
3,6699,849,461,85597
1696,859,734,938,85598
18,17423,1570,241,85599
16,1997.9999999999995,9793,235,85600
7,1997.9999999999995,9793,235,85601
443,5994,2462,1594,85602
1,9945,2194,1755,85603
645,5896,1516,425,85604
3099,1668,1152,724,85605
604,1992,2266,3674,85606
1884,2021,1659,1482,85607
1,1642,2356,489,85608
19,9585,2800,691,85609
204,14491,2624,1040,85610
103,3353,716,476,85611
2338,4415,1943,2681,85612
516,1494,1835,1582,85613
709,7699,1410.5,464.5,85614
566,6845,4299,1646,85615
3,38,2194,736,85616
3886,4287,1932,240,85617
112,2134,1107,639,85618
1,1407,995,666,85619
679,886,2543,8594,85620
394,1387,3385,1653,85621
4862,2448,822,1083,85622
59,8329.654660063037,4912.655560558311,2936.0015758667305,85623
1,8329.654660063037,4912.655560558311,2936.0015758667305,85624
98,8329.654660063037,4912.655560558311,2936.0015758667305,85625
6086,893,561,1154,85626
1586,2760,776,1716,85627
19,9170,2385,726,85628
375,5074,2800,2713,85629
16,1600,1783,736,85630
197,1416,3174,2556,85631
1111,5854,2990,1554,85632
201,1784,3241,1349,85633
79,81,733,391,85634
229,4398,3455,516,85635
316,6539,1782,903,85636
864,7335,8610,1095,85637
13,7882,1901,583,85638
65,15879,1137,99,85639
8,4112,2136,1838,85640
2588,4038,1914,742,85641
184,742,939,27,85642
1139,8463,2040,147,85643
63,11140,3320,1963,85644
75,11695,2500,826,85645
125,7551,2595,2691,85646
27,2262,4126.499915640289,1053,85647
3,2262,4126.499915640289,1053,85648
181,6524.00345821326,18600.502017291055,1237.0005763688762,85649
6,6524.00345821326,18600.502017291055,1237.0005763688762,85650
18,3360,2518,1003,85651
149,24396,3665,533,85652
954,2303,3321,485,85653
7407,76949,2119,3753,85654
13,3443,4318,694,85655
6,5338,2219,1505,85656
699,11629,4029,1373,85657
658,8053,1322,780,85658
2038,3926,937,564,85659
335,6091,2739,1427,85660
251,2276,2394,1824,85661
814,1508,4003,738,85662
2633,2420,2344,670,85663
192,2887,3208,726,85664
10,8713,2827,1664,85665
209,6220,3202,3200,85666
9228,2762,442,1268,85667
155,1420,1080,346,85668
3,23574,983,1518,85669
780,8895,5386,918,85670
254,5702,1478,321,85671
200,2874,1181,990,85672
22,1136,2191,552,85673
177,604,313,172,85674
231,93,82,129,85675
209,3007,7536,4326,85676
53,9144,12088,647,85677
592,4705,2151,237,85678
3213,9994,2963,3582,85679
170,3084,2026,599,85680
227,1632,3485,778,85681
8353,7666,5405,30971,85682
2425,2201,2852,3344,85683
12,1220,185,467,85684
153,5494,1729,671,85685
1460,1174,1568,1822,85686
1607,7082,2378,2010,85687
1185,727,2658,235284,85688
25,6727,1059,1925,85689
8894,54608,2759,373,85690
280,6785,2843,1055,85691
1,2379,905,1728,85692
403,2116,3387,1498,85693
84,117,291,268,85694
68,4415,4328,1351,85695
1439,3004,2794,1801,85696
16,10478,1908,1808,85697
1424,9022,5213,1449,85698
10,7084,1454,1348,85699
596,7818,3335,422,85700
25881,1584,446,9226,85701
535,3133,2443,782,85702
249,2160,613,145,85703
9,2523,2729,557,85704
805,4344,1982,920.5,85705
11,4344,1982,920.5,85706
2,4344,1982,920.5,85707
267,1062,1884,873,85708
12,1062,1884,873,85709
1279,936,1660,342,85710
3460,3713,2569,2505,85711
2417,4807,3118,637,85712
40,763,334,204,85713
7,3496,3785,1430,85714
1777,4750,1373,560,85715
2637,1996,11131,8607,85716
15,1358,2996,839,85717
4,1358,2996,839,85718
113,3268,3552,5675,85719
468,4007,5120,869,85720
53,5231,2549,1373.5000000000027,85721
59,5231,2549,1373.5000000000027,85722
52,5179,2991,1312,85723
445,26084,2866,4005,85724
475,494,1320,461,85725
42,964,223,81,85726
28,4416,4342,552,85727
4,6233,3398,188,85728
185,3372.500568181817,3155,1979.499810606059,85729
10,3372.500568181817,3155,1979.499810606059,85730
714,1687,11549,1278,85731
683,5377.499999999999,2464,2221.499999999999,85732
1,5377.499999999999,2464,2221.499999999999,85733
3728,3270,2291,549,85734
5636,3345,3348,1202.499999999999,85735
96,3345,3348,1202.499999999999,85736
363,7345,2718,1091,85737
1636,9779,4168,2213,85738
154,6330,1650,560,85739
16,13502,1732,622,85740
15,2893,28231,444,85741
3025,333,1115,467,85742
379,1286.4999999999995,631,936,85743
7,1286.4999999999995,631,936,85744
46,14217,2007,918,85745
1018,295,1027,374,85746
1219,1300,3376,1502,85747
837,5067,1100,821,85748
1771,2521,2147,222,85749
132,713,125,83,85750
8446,372,1406,2092,85751
1964,610,571,509,85752
478,684,433,177,85753
2009,10761,2246,2566,85754
49,7647.999999999999,1869,418.49999999999983,85755
20,7647.999999999999,1869,418.49999999999983,85756
73,6784,2997,781,85757
916,6722,2700,2578.0000000000036,85758
12,6722,2700,2578.0000000000036,85759
35,10926,1062,470,85760
499,4457,2218,3061,85761
3306,1588,636,1146,85762
317,1358,2360,370,85763
849,8920,863,370,85764
101,286,619,464,85765
597,1459,991,1177,85766
386,3291,1107,284,85767
266,741,1568,779,85768
6,3265,1063,106,85769
1695,1252,1164,1754,85770
375,260,493,1417,85771
1307,2725,2221,371,85772
520,4248,723,1071,85773
52,995,1327,297,85774
8,249,127,238,85775
5142,4974,3262,1851,85776
39,1855,1848,400,85777
75,329,87,88,85778
15005,203,862,2284,85779
27,3096.499999999998,645.4999999999997,720.0000000000001,85780
63,3096.499999999998,645.4999999999997,720.0000000000001,85781
269,1493,740,466,85782
710,127,210,345,85783
734,504,4640,429,85784
180,1657,469,596,85785
546,5270,1065,1249,85786
1,1413,1378,595,85787
33,1702,5209,1205,85788
99,511,93,170,85789
25,5387,1475,521,85790
203,2073,587,791,85791
77,874,447,487,85792
190,8777,960,621,85793
1616,986,1050,691,85794
209,17577,957,445,85795
1331,1059,323,341,85796
623,890,934,1295,85797
1,14634,3611,1031,85798
15,38521,5916,735,85799
1687,2151,702,945,85800
1,148,443,431,85801
94,1261,115,668,85802
104,3154,748,211,85803
1280,485,7746,401,85804
88,460,258,727,85805
824,2278,957,559,85806
1669,3962,2163,778,85807
9878,31976,4550,1981,85808
9431,1724,1066,1258,85809
734,1361,941,575,85810
11,1945,84,93,85811
239,214,2273,491,85812
28,214,2273,491,85813
317,424,567,558,85814
5,622,211,159,85815
1296,1587,928,3339,85816
27,3008,1349,536,85817
783,61,52,49,85818
2941,69,235,28,85819
1358,573,236,3031,85820
4168,16163.500000000007,1238,1452.9999999999989,85821
8,16163.500000000007,1238,1452.9999999999989,85822
5,7542,981,972,85823
271,1792,444,961,85824
930,879,427,632,85825
10763,4311,1395,12776,85826
89,189,513,170,85827
1643,6539,1109,1509,85828
1587,1296,1407,175,85829
271,5151,4055,4906,85830
2057,3158,2863,1821,85831
615,3244,3611,5459,85832
8808,264,301,758,85833
10603,3428,2277,290,85834
291,7046,1942,588,85835
355,72,93,181,85836
29,5858,2919,1976,85837
1200,1937,1587,1814,85838
56,61,1418,98,85839
57,1526,1520,384,85840
164,59,493,232,85841
598,2989,1010,1326,85842
357,790,275,254,85843
297,482,151,172,85844
182,16061,3218,1717,85845
782,1053,2213,459,85846
1066,794,468,408,85847
872,164,74,292,85848
1232,118,161,90,85849
95,185,139,224,85850
9,737,1284,355,85851
11,765,226,163,85852
2078,2227,1914,1704,85853
27,6432,3993,1555,85854
20,3554,3667,1376,85855
421,1768,6298,686,85856
146,9312,2240,4072,85857
542,23248,3102,877,85858
3871,2949,875,731,85859
2590,2949,875,731,85860
42,2949,875,731,85861
2387,2882,584,3275,85862
30,1767,9885,58039,85863
59,3761,608,354,85864
3511,200,379,217,85865
3,1654,147,403,85866
4,1654,147,403,85867
7,6696,2058,1670,85868
213,20667,2566,1597,85869
1020,9454.99906345118,2232.9997658627954,776.4998829313978,85870
2,9454.99906345118,2232.9997658627954,776.4998829313978,85871
2,2455,2084,2232,85872
114,600,1220,856,85873
448,4465,990,238,85874
320,4705,1127,299,85875
452,1703,1846,436,85876
955,906,253,339,85877
851,108,2896,662,85878
68,454,280,1508,85879
11,10,152,153,85880
1432,1124,1786,235,85881
114,290,263,356,85882
285,416,274,234,85883
34,1210,467,382,85884
6,502,149,216,85885
586,1090,9372,1813,85886
88,2349,1029,102,85887
34,4718,1603,1030,85888
17,8789,577,751.4999999999998,85889
7,8789,577,751.4999999999998,85890
14006,8289,3949,27799,85891
4304,1268,3053,13842,85892
17,1971,2963,693,85893
4358,2882,1112,492,85894
435,1998,713,301,85895
1084,13,50,66,85896
2682,1744,1334,1354,85897
355,3919,604,1088,85898
1,3919,604,1088,85899
749,4461,3104,2081,85900
61,13574,3373,1527,85901
219,1214,1908,3122,85902
34,1007,318,212,85903
50,218,1142,308,85904
2,4645,1484,395,85905
14592,933,475,233,85906
1313,2841,749,759,85907
4,3247,1602,536,85908
1,3308,6430,244,85909
939,2385,3182,3424,85910
321,1600,2956,1183,85911
169,1943,1529,164,85912
4,2257,2032,394,85913
443,1513,5488,3402,85914
1088,965,1872,1424,85915
737,5667,1769,440,85916
227,3088,3660,1754,85917
235,1044,31785,1012,85918
1,3435,2639,143,85919
48,11839,6368,2375,85920
489,1171,1489,864,85921
23,6502,2769,1259,85922
41,383,537,516,85923
741,2153,1285,1548,85924
66,6543,802,1593,85925
7,2525,2916,820,85926
1289,5914,3083,1696,85927
574,9377,1379,281,85928
2103,2982,2364,500,85929
3035,2933,2907,1707,85930
2487,1521,3640,2047,85931
1,10435,23181,500,85932
1164,3534,366,224,85933
295,15087,2757,1197,85934
11,15087,2757,1197,85935
16,6214,15718,402,85936
4876,19201,2715,672,85937
333,826,3388,706,85938
12,8675,3347,4452,85939
289,1390,1890,687,85940
2,8060,3930,858,85941
3310,5568,2399,2422,85942
1,10979,3417,757,85943
672,2070,2807,1718,85944
465,4229,3482,802,85945
403,5012,1899,454,85946
4313,7432,2610,11756,85947
113,371,2129,639,85948
1351,5945,2951,3477,85949
3414,13404,4361,1406,85950
2,4867,4208,1560,85951
237,798,2829,239,85952
1446,7802,1960,338,85953
67,2629,24250,2816,85954
73,3522,2657,1222,85955
1759,2911,978,965,85956
1189,334,1694,677,85957
3231,1317,3472,403,85958
33,4516,2422,1668,85959
19,1343,1119,642,85960
38,11308,3425,1861,85961
644,5058,1282,2210,85962
12407,2418,3921,3612,85963
3606,10381,1941,3971,85964
4,4052,1842,731,85965
42,1485,3734,432,85966
16,722,761,373,85967
921,2951,3844,654,85968
269,3690,1698,1764,85969
7,2837,3538,659,85970
86,362,340,351,85971
899,1050,2805,15556,85972
14184,3809.496395018571,2616,1098,85973
2,3809.496395018571,2616,1098,85974
1,8338,3177,451,85975
6,337,581,136,85976
80,2836,353,1371,85977
45,1465,857,732,85978
37,6728,982,674,85979
2622,2148,1390,824,85980
559,5391,4699,3383,85981
1171,5237,1498,1026,85982
8463,3894,1351,862,85983
133,428,148,237,85984
14,4954,7554,366,85985
157,3800,1357,687,85986
8070,778,632,620,85987
483,2398,884,901,85988
3980,890,428,489,85989
43,2477,1439,305,85990
154,2332,2524,584,85991
15554,3998.5000000000023,3353,2939.000000000002,85992
10,3998.5000000000023,3353,2939.000000000002,85993
419,3795,2186,1292,85994
2018,11696,2046,433,85995
1719,4316,1348,1074,85996
632,1694,989,406,85997
79,1895,707,282,85998
5865,4391,2085,2318,85999
595,469,239,522,86000
337,2106,1623,641,86001
14,2032,5392,414,86002
1,6686,2554,2080,86003
16,2912,1742,188,86004
9,7675,2525,580,86005
1,951,1207,424,86006
21,9064,4998,463,86007
29,3171,2244,859,86008
33,3486,397,164,86009
419,2109,1348,1170,86010
39,16403,3636,1067,86011
7,2711,2618,1392,86012
482,738,1507,2682,86013
14,11354,3223,1865,86014
881,9459,5413,3967,86015
8850,4003,1352,2345,86016
294,3779,4395,1016,86017
5445,6331,3612,2261,86018
84,13730,4317,1525,86019
190,989,792,259,86020
70,52997,5235,2212,86021
1636,6067,2786,626,86022
20,5064,2669,864,86023
39374,2965,2223,945,86024
230,3089,3861,1369,86025
131,1756,2919,320,86026
80,327,1688,224,86027
2106,3317,2179,5223,86028
772,24560,1830,1639,86029
12,24560,1830,1639,86030
65,4834,1848,579,86031
70,1455,1541,517,86032
1179,9328,1869,2579,86033
282,5543,2945,802,86034
93,384,825,197,86035
460,2988,11074,1629,86036
291,6482,2613,236,86037
16683,2273,1011,3035,86038
2947,2552,6365,883,86039
82,1669,2867,408,86040
3439,3429,4587,2420,86041
6241,2594,1604,1696,86042
6906,969,752,2097,86043
1,2831,8184,772,86044
2691,11555,2595,1501,86045
214,9069,1975,1252,86046
295,13113,2397,892,86047
62,6560,2957,864,86048
4,9154,13529,293,86049
271,4092,5042,1702,86050
3128,2559,2520,1652,86051
87,2549,1589,1862,86052
8274,1711,2311,1231,86053
101,195,83,68,86054
2,5386,9942,1460,86055
4541,2697,1518,640,86056
1145,5394,2784,742,86057
740,13183,7422,743,86058
1453,1322,2038,1186,86059
1706,15295,3715,1857,86060
5549,4416,2612,2773,86061
60,4173,3085,394,86062
519,847,1164,1661,86063
176,3109,1357,1715,86064
227,413,2220,833,86065
15254,5311.499999999998,5330,4058.5000000000023,86066
2442,5311.499999999998,5330,4058.5000000000023,86067
881,29856,4255,2215,86068
226,1643,4100,1642,86069
10,2442,2692,1259,86070
26,595,4332,777,86071
632,7477,2366,842,86072
2,1816,3282,1059,86073
48,8457,1920,1745,86074
91,5681,4949,908,86075
54,36420,2302,723,86076
648,5625,2149,1283,86077
191,1007,1419,295,86078
112,10655,2387,1165,86079
332,2389,1576,445,86080
5048,4205,2371,2999,86081
176,6486,2458,971,86082
196,4323,2479,4704,86083
1197,5033,3312,2811,86084
2,2001,3320,5095,86085
351,983,3112,1402,86086
2127,5644,852,430,86087
1988,995,3228,533,86088
1687,6623,1308,543,86089
4,1530,1085,579,86090
98,8653,2823,3001,86091
2,3387,2260,887,86092
14,5948,3418,1264,86093
930,3146,968,1546,86094
1262,732,1106,1194,86095
2111,11014,5895,238,86096
777,2525,1349,881,86097
954,11084,2361,891,86098
380,1805,11480,1362,86099
948,7083,2608,1387,86100
988,12115,3921,1997,86101
16,439,513,266,86102
1414,9670,3661,773,86103
78,382,890,254,86104
372,5853,1195,1236,86105
192,354,838,352,86106
2653,3254,1198,2262,86107
373,21817,2708,868,86108
421,2222,2039,990,86109
83,2144,2703,267,86110
479,1888,1308,557,86111
1,2298,1687,511,86112
1727,5038,5053,1010,86113
2491,59,494,57,86114
4,59,494,57,86115
33,3261,874,788,86116
5780,5227,3453,1170,86117
290,5800,910,599,86118
311,9024,2826,3840,86119
7,1624,406,222,86120
173,3910,7862,510,86121
1610,1265,867,1630,86122
10597,3427.333333333329,2662,1168,86123
29,3427.333333333329,2662,1168,86124
16,3427.333333333329,2662,1168,86125
829,1325,526,288,86126
200,2236.500000000002,4314,1496,86127
109,2236.500000000002,4314,1496,86128
75,5501,29515,967,86129
1729,162,4131,1257,86130
334,4569,3422,1890,86131
5657,2821,2284,7627,86132
40,3154,2120,3697,86133
7,30746,1744,572,86134
107,1090,261,415,86135
1444,4252,2356,740,86136
2306,2791,1237,1053,86137
1230,1946,1527,2388,86138
333,4439,2281,900,86139
417,218,5842,9698,86140
117,931,323,149,86141
222,976,1159,780,86142
2455,1062,1482,1900,86143
8,4055,3468,922,86144
10,3577,294,292,86145
996,260,962,30,86146
154,3558,2570,1209,86147
351,1345,855,90,86148
163,663,1369,394,86149
6610,1134,1334,612,86150
69,1121,1350,309,86151
451,1468,1525,1507,86152
2,739,295,98,86153
26,2848,5855,1274,86154
1,4539,2846,488,86155
143,1944,189,200,86156
259,3426,2059,524,86157
1300,613,603,758,86158
634,1228,171,307,86159
135,253,58,63,86160
1227,7512,1145,2595,86161
1576,3908,3281,696,86162
1338,3553,1047,684,86163
109,1692,324,205,86164
3441,503,811,888,86165
1043,2258,937,1563,86166
6,559,1976,319,86167
86,3364.500000000001,495,651.4999999999997,86168
11,3364.500000000001,495,651.4999999999997,86169
846,6821,844,2884,86170
354,1263,3276,1262,86171
7,895,140,105,86172
3419,68,2198,333045,86173
2,6143,3313,802,86174
11383,1213,916,2871,86175
140,1817,1658,1615,86176
11,1817,1658,1615,86177
17,1817,1658,1615,86178
641,3266,857,398,86179
20,4769,3168,1369,86180
38,196,466,428,86181
13170,196,466,428,86182
133,0,1535,125,86183
207,652,1388,873,86184
480,91,117,90,86185
2191,6952,1932,4849,86186
3862,3190,1279,522,86187
229,3879.5,2325.5,1442.5000000000011,86188
39,3879.5,2325.5,1442.5000000000011,86189
893,3510,2073,195,86190
184,525,267,447,86191
408,1173,1171,1041,86192
52,7121,3530,2646,86193
154,1235,1526,2695,86194
1636,156,51,109,86195
85,7156.999999999999,1210.4999999999989,261,86196
3,7156.999999999999,1210.4999999999989,261,86197
4532,8729,2111,1224,86198
4430,726,442,533.5,86199
